timestamp,device_id,voltage,current,power,light_raw
2025-12-08T12:12:34,esp32-01,1.67,0.4,0.66,38
2025-12-08T12:12:36,esp32-01,1.56,0.39,0.6,0
2025-12-08T12:12:36,esp32-01,1.56,0.39,0.6,33
2025-12-08T12:12:38,esp32-01,1.53,0.41,0.63,0
2025-12-08T12:12:38,esp32-01,1.53,0.41,0.63,31
2025-12-08T12:12:40,esp32-01,1.47,0.39,0.57,0
2025-12-08T12:12:40,esp32-01,1.47,0.39,0.57,47
2025-12-08T12:12:42,esp32-01,1.48,0.41,0.61,0
2025-12-08T12:12:42,esp32-01,1.48,0.41,0.61,48
2025-12-08T12:12:44,esp32-01,1.49,0.41,0.61,0
2025-12-08T12:12:44,esp32-01,1.49,0.41,0.61,27
2025-12-08T12:12:46,esp32-01,1.52,0.41,0.62,0
2025-12-08T12:12:47,esp32-01,1.52,0.41,0.62,23
2025-12-08T12:12:48,esp32-01,1.52,0.42,0.64,0
2025-12-08T12:12:49,esp32-01,1.52,0.42,0.64,22
2025-12-08T12:12:50,esp32-01,1.53,0.4,0.61,0
2025-12-08T12:12:51,esp32-01,1.53,0.4,0.61,26
2025-12-08T12:12:52,esp32-01,1.55,0.41,0.64,0
2025-12-08T12:12:53,esp32-01,1.55,0.41,0.64,48
2025-12-08T12:12:54,esp32-01,1.57,0.42,0.67,0
2025-12-08T12:12:55,esp32-01,1.57,0.42,0.67,31
2025-12-08T12:12:57,esp32-01,1.59,0.39,0.61,0
2025-12-08T12:12:57,esp32-01,1.59,0.39,0.61,45
2025-12-08T12:12:59,esp32-01,1.65,0.42,0.7,0
2025-12-08T12:12:59,esp32-01,1.65,0.42,0.7,40
2025-12-08T12:13:01,esp32-01,1.65,0.41,0.68,0
2025-12-08T12:13:01,esp32-01,1.65,0.41,0.68,31
2025-12-08T12:13:03,esp32-01,1.66,0.42,0.7,0
2025-12-08T12:13:03,esp32-01,1.66,0.42,0.7,33
2025-12-08T12:13:05,esp32-01,1.66,0.39,0.64,0
2025-12-08T12:13:05,esp32-01,1.66,0.39,0.64,30
2025-12-08T12:13:07,esp32-01,1.62,0.44,0.71,0
2025-12-08T12:13:08,esp32-01,1.62,0.44,0.71,29
2025-12-08T12:13:09,esp32-01,1.66,0.41,0.68,0
2025-12-08T12:13:10,esp32-01,1.66,0.41,0.68,43
2025-12-08T12:13:11,esp32-01,1.66,0.41,0.68,0
2025-12-08T12:13:12,esp32-01,1.66,0.41,0.68,21
2025-12-08T12:13:13,esp32-01,1.67,0.41,0.69,0
2025-12-08T12:13:14,esp32-01,1.67,0.41,0.69,32
2025-12-08T12:13:15,esp32-01,1.66,0.42,0.7,0
2025-12-08T12:13:16,esp32-01,1.66,0.42,0.7,41
2025-12-08T12:13:18,esp32-01,1.68,0.44,0.73,0
2025-12-08T12:13:18,esp32-01,1.68,0.44,0.73,37
2025-12-08T12:13:20,esp32-01,1.69,0.44,0.74,0
2025-12-08T12:13:20,esp32-01,1.69,0.44,0.74,29
2025-12-08T12:13:22,esp32-01,1.72,0.41,0.71,0
2025-12-08T12:13:22,esp32-01,1.72,0.41,0.71,30
2025-12-08T12:13:24,esp32-01,1.72,0.46,0.8,0
2025-12-08T12:13:24,esp32-01,1.72,0.46,0.8,69
2025-12-08T12:13:26,esp32-01,1.71,0.46,0.79,0
2025-12-08T12:13:26,esp32-01,1.71,0.46,0.79,48
2025-12-08T12:13:28,esp32-01,1.72,0.49,0.84,0
2025-12-08T12:13:29,esp32-01,1.72,0.49,0.84,58
2025-12-08T12:13:30,esp32-01,1.72,0.52,0.89,0
2025-12-08T12:13:31,esp32-01,1.72,0.52,0.89,64
2025-12-08T12:13:32,esp32-01,1.72,0.5,0.86,0
2025-12-08T12:13:33,esp32-01,1.72,0.5,0.86,55
2025-12-08T12:13:34,esp32-01,1.68,0.52,0.86,0
2025-12-08T12:13:35,esp32-01,1.68,0.52,0.86,48
2025-12-08T12:13:36,esp32-01,1.59,0.49,0.78,0
2025-12-08T12:13:37,esp32-01,1.59,0.49,0.78,45
2025-12-08T12:13:39,esp32-01,1.65,0.48,0.78,0
2025-12-08T12:13:39,esp32-01,1.65,0.48,0.78,51
2025-12-08T12:13:41,esp32-01,1.6,0.46,0.74,0
2025-12-08T12:13:41,esp32-01,1.6,0.46,0.74,51
2025-12-08T12:13:43,esp32-01,1.55,0.42,0.66,0
2025-12-08T12:13:43,esp32-01,1.55,0.42,0.66,38
2025-12-08T12:13:45,esp32-01,1.53,0.45,0.69,0
2025-12-08T12:13:45,esp32-01,1.53,0.45,0.69,64
2025-12-08T12:13:47,esp32-01,1.51,0.48,0.72,0
2025-12-08T12:13:47,esp32-01,1.51,0.48,0.72,41
2025-12-08T12:13:49,esp32-01,1.48,0.46,0.69,0
2025-12-08T12:13:50,esp32-01,1.48,0.46,0.69,49
2025-12-08T12:13:51,esp32-01,1.43,0.44,0.63,0
2025-12-08T12:13:52,esp32-01,1.43,0.44,0.63,37
2025-12-08T12:13:53,esp32-01,1.44,0.48,0.69,0
2025-12-08T12:13:54,esp32-01,1.44,0.48,0.69,33
2025-12-08T12:13:55,esp32-01,1.45,0.45,0.65,0
2025-12-08T12:13:56,esp32-01,1.45,0.45,0.65,37
2025-12-08T12:13:57,esp32-01,1.48,0.45,0.67,0
2025-12-08T12:13:58,esp32-01,1.48,0.45,0.67,35
2025-12-08T12:14:00,esp32-01,1.51,0.44,0.66,0
2025-12-08T12:14:00,esp32-01,1.51,0.44,0.66,49
2025-12-08T12:14:02,esp32-01,1.53,0.46,0.71,0
2025-12-08T12:14:02,esp32-01,1.53,0.46,0.71,37
2025-12-08T12:14:04,esp32-01,1.56,0.46,0.72,0
2025-12-08T12:14:04,esp32-01,1.56,0.46,0.72,49
2025-12-08T12:14:06,esp32-01,1.58,0.48,0.75,0
2025-12-08T12:14:06,esp32-01,1.58,0.48,0.75,58
2025-12-08T12:14:08,esp32-01,1.66,0.49,0.81,0
2025-12-08T12:14:08,esp32-01,1.66,0.49,0.81,48
2025-12-08T12:14:10,esp32-01,1.7,0.45,0.77,0
2025-12-08T12:14:11,esp32-01,1.7,0.45,0.77,48
2025-12-08T12:14:12,esp32-01,1.72,0.48,0.82,0
2025-12-08T12:14:13,esp32-01,1.72,0.48,0.82,32
2025-12-08T12:14:14,esp32-01,1.71,0.48,0.81,0
2025-12-08T12:14:15,esp32-01,1.71,0.48,0.81,36
2025-12-08T12:14:16,esp32-01,1.66,0.48,0.79,0
2025-12-08T12:14:17,esp32-01,1.66,0.48,0.79,40
2025-12-08T12:14:18,esp32-01,1.57,0.46,0.73,0
2025-12-08T12:14:19,esp32-01,1.57,0.46,0.73,33
2025-12-08T12:14:21,esp32-01,1.51,0.46,0.7,0
2025-12-08T12:14:21,esp32-01,1.51,0.46,0.7,40
2025-12-08T12:14:23,esp32-01,1.45,0.46,0.67,0
2025-12-08T12:14:23,esp32-01,1.45,0.46,0.67,46
2025-12-08T12:14:25,esp32-01,1.5,0.5,0.75,0
2025-12-08T12:14:25,esp32-01,1.5,0.5,0.75,56
2025-12-08T12:14:27,esp32-01,1.61,0.42,0.68,0
2025-12-08T12:14:27,esp32-01,1.61,0.42,0.68,39
2025-12-08T12:14:29,esp32-01,1.69,0.45,0.76,0
2025-12-08T12:14:29,esp32-01,1.69,0.45,0.76,49
2025-12-08T12:14:31,esp32-01,1.68,0.46,0.78,0
2025-12-08T12:14:32,esp32-01,1.68,0.46,0.78,48
2025-12-08T12:14:33,esp32-01,3.15,0.48,1.5,0
2025-12-08T12:14:34,esp32-01,3.15,0.48,1.5,54
2025-12-08T12:14:35,esp32-01,2.74,0.48,1.3,0
2025-12-08T12:14:36,esp32-01,2.74,0.48,1.3,48
2025-12-08T12:14:37,esp32-01,2.77,0.48,1.32,0
2025-12-08T12:14:38,esp32-01,2.77,0.48,1.32,47
2025-12-08T12:14:39,esp32-01,2.79,0.46,1.29,0
2025-12-08T12:14:40,esp32-01,2.79,0.46,1.29,55
2025-12-08T12:14:42,esp32-01,1.62,0.46,0.75,0
2025-12-08T12:14:42,esp32-01,1.62,0.46,0.75,55
2025-12-08T12:14:44,esp32-01,2.81,0.46,1.3,0
2025-12-08T12:14:44,esp32-01,2.81,0.46,1.3,55
2025-12-08T12:14:46,esp32-01,2.82,0.48,1.34,0
2025-12-08T12:14:46,esp32-01,2.82,0.48,1.34,39
2025-12-08T12:14:48,esp32-01,1.66,0.46,0.77,0
2025-12-08T12:14:48,esp32-01,1.66,0.46,0.77,48
2025-12-08T12:14:50,esp32-01,1.62,0.46,0.75,0
2025-12-08T12:14:50,esp32-01,1.62,0.46,0.75,39
2025-12-08T12:14:52,esp32-01,1.57,0.44,0.69,0
2025-12-08T12:14:53,esp32-01,1.57,0.44,0.69,34
2025-12-08T12:14:54,esp32-01,1.58,0.45,0.71,0
2025-12-08T12:14:55,esp32-01,1.58,0.45,0.71,41
2025-12-08T12:14:56,esp32-01,1.56,0.44,0.68,0
2025-12-08T12:14:57,esp32-01,1.56,0.44,0.68,53
2025-12-08T12:14:58,esp32-01,1.52,0.45,0.68,0
2025-12-08T12:14:59,esp32-01,1.52,0.45,0.68,54
2025-12-08T12:15:00,esp32-01,1.52,0.44,0.66,0
2025-12-08T12:15:01,esp32-01,1.52,0.44,0.66,44
2025-12-08T12:15:03,esp32-01,1.3,0.41,0.53,0
2025-12-08T12:15:03,esp32-01,1.3,0.41,0.53,49
2025-12-08T12:15:05,esp32-01,1.3,0.44,0.57,0
2025-12-08T12:15:05,esp32-01,1.3,0.44,0.57,48
2025-12-08T12:15:07,esp32-01,1.35,0.44,0.59,0
2025-12-08T12:15:07,esp32-01,1.35,0.44,0.59,48
2025-12-08T12:15:09,esp32-01,1.38,0.46,0.64,0
2025-12-08T12:15:09,esp32-01,1.38,0.46,0.64,37
2025-12-08T12:15:11,esp32-01,1.47,0.42,0.62,0
2025-12-08T12:15:11,esp32-01,1.47,0.42,0.62,48
2025-12-08T12:15:13,esp32-01,1.47,0.44,0.64,0
2025-12-08T12:15:14,esp32-01,1.47,0.44,0.64,43
2025-12-08T12:15:15,esp32-01,1.48,0.45,0.67,0
2025-12-08T12:15:16,esp32-01,1.48,0.45,0.67,48
2025-12-08T12:15:17,esp32-01,1.48,0.44,0.65,0
2025-12-08T12:15:18,esp32-01,1.48,0.44,0.65,45
2025-12-08T12:15:19,esp32-01,1.47,0.44,0.64,0
2025-12-08T12:15:20,esp32-01,1.47,0.44,0.64,43
2025-12-08T12:15:21,esp32-01,1.47,0.48,0.7,0
2025-12-08T12:15:22,esp32-01,1.47,0.48,0.7,49
2025-12-08T12:15:24,esp32-01,1.48,0.48,0.71,0
2025-12-08T12:15:24,esp32-01,1.48,0.48,0.71,38
2025-12-08T12:15:26,esp32-01,1.48,0.44,0.65,0
2025-12-08T12:15:26,esp32-01,1.48,0.44,0.65,48
2025-12-08T12:15:28,esp32-01,1.52,0.45,0.68,0
2025-12-08T12:15:28,esp32-01,1.52,0.45,0.68,49
2025-12-08T12:15:30,esp32-01,1.54,0.44,0.67,0
2025-12-08T12:15:30,esp32-01,1.54,0.44,0.67,38
2025-12-08T12:15:32,esp32-01,1.56,0.46,0.72,0
2025-12-08T12:15:32,esp32-01,1.56,0.46,0.72,43
2025-12-08T12:15:34,esp32-01,1.57,0.46,0.73,0
2025-12-08T12:15:35,esp32-01,1.57,0.46,0.73,43
2025-12-08T12:15:36,esp32-01,1.58,0.46,0.73,0
2025-12-08T12:15:37,esp32-01,1.58,0.46,0.73,46
2025-12-08T12:15:38,esp32-01,1.64,0.46,0.76,0
2025-12-08T12:15:39,esp32-01,1.64,0.46,0.76,57
2025-12-08T12:15:40,esp32-01,1.67,0.49,0.81,0
2025-12-08T12:15:41,esp32-01,1.67,0.49,0.81,48
2025-12-08T12:15:42,esp32-01,1.71,0.49,0.84,0
2025-12-08T12:15:43,esp32-01,1.71,0.49,0.84,48
2025-12-08T12:15:45,esp32-01,1.73,0.46,0.8,0
2025-12-08T12:15:45,esp32-01,1.73,0.46,0.8,48
2025-12-08T12:15:47,esp32-01,1.74,0.44,0.76,0
2025-12-08T12:15:47,esp32-01,1.74,0.44,0.76,54
2025-12-08T12:15:49,esp32-01,1.71,0.45,0.77,0
2025-12-08T12:15:49,esp32-01,1.71,0.45,0.77,36
2025-12-08T12:15:51,esp32-01,1.66,0.46,0.77,0
2025-12-08T12:15:51,esp32-01,1.66,0.46,0.77,53
2025-12-08T12:15:53,esp32-01,1.56,0.46,0.72,0
2025-12-08T12:15:53,esp32-01,1.56,0.46,0.72,41
2025-12-08T12:15:55,esp32-01,1.52,0.46,0.7,0
2025-12-08T12:15:56,esp32-01,1.52,0.46,0.7,48
2025-12-08T12:15:57,esp32-01,1.46,0.46,0.68,0
2025-12-08T12:15:58,esp32-01,1.46,0.46,0.68,54
2025-12-08T12:15:59,esp32-01,1.49,0.48,0.71,0
2025-12-08T12:16:00,esp32-01,1.49,0.48,0.71,54
2025-12-08T12:16:01,esp32-01,1.52,0.45,0.68,0
2025-12-08T12:16:02,esp32-01,1.52,0.45,0.68,50
2025-12-08T12:16:03,esp32-01,1.57,0.48,0.75,0
2025-12-08T12:16:04,esp32-01,1.57,0.48,0.75,48
2025-12-08T12:16:06,esp32-01,1.67,0.49,0.82,0
2025-12-08T12:16:06,esp32-01,1.67,0.49,0.82,43
2025-12-08T12:16:08,esp32-01,1.72,0.49,0.84,0
2025-12-08T12:16:08,esp32-01,1.72,0.49,0.84,42
2025-12-08T12:16:10,esp32-01,1.75,0.48,0.83,0
2025-12-08T12:16:10,esp32-01,1.75,0.48,0.83,34
2025-12-08T12:16:12,esp32-01,1.73,0.46,0.8,0
2025-12-08T12:16:12,esp32-01,1.73,0.46,0.8,54
2025-12-08T12:16:14,esp32-01,1.72,0.45,0.77,0
2025-12-08T12:16:14,esp32-01,1.72,0.45,0.77,42
2025-12-08T12:16:16,esp32-01,1.64,0.45,0.74,0
2025-12-08T12:16:17,esp32-01,1.64,0.45,0.74,53
2025-12-08T12:16:18,esp32-01,1.6,0.44,0.7,0
2025-12-08T12:16:19,esp32-01,1.6,0.44,0.7,47
2025-12-08T12:16:20,esp32-01,1.54,0.45,0.69,0
2025-12-08T12:16:21,esp32-01,1.54,0.45,0.69,46
2025-12-08T12:16:22,esp32-01,1.5,0.5,0.75,0
2025-12-08T12:16:23,esp32-01,1.5,0.5,0.75,52
2025-12-10T21:30:01,esp32-01,0,1.59,0,0
2025-12-10T21:30:02,esp32-01,0,1.59,0,4095
2025-12-10T21:30:04,esp32-01,0,1.62,0,0
2025-12-10T21:30:04,esp32-01,0,1.62,0,4095
2025-12-10T21:30:06,esp32-01,0,1.59,0,0
2025-12-10T21:30:06,esp32-01,0,1.59,0,4095
2025-12-10T21:30:08,esp32-01,0,1.6,0,0
2025-12-10T21:30:08,esp32-01,0,1.6,0,4095
2025-12-10T21:30:10,esp32-01,0,1.62,0,0
2025-12-10T21:30:10,esp32-01,0,1.62,0,4095
2025-12-10T21:30:12,esp32-01,0,1.6,0,0
2025-12-10T21:30:12,esp32-01,0,1.6,0,4095
2025-12-10T21:30:14,esp32-01,0,1.58,0,0
2025-12-10T21:30:22,esp32-01,0,1.59,0,0
2025-12-10T21:30:24,esp32-01,0,1.59,0,4095
2025-12-10T21:30:24,esp32-01,0,1.58,0,0
2025-12-10T21:30:25,esp32-01,0,1.58,0,4095
2025-12-10T21:30:25,esp32-01,0,1.58,0,0
2025-12-10T21:30:26,esp32-01,0,1.58,0,4095
2025-12-10T21:30:26,esp32-01,0,1.58,0,0
2025-12-10T21:30:27,esp32-01,0,1.58,0,4095
2025-12-10T21:30:27,esp32-01,0,1.6,0,0
2025-12-10T21:30:28,esp32-01,0,1.6,0,4095
2025-12-10T21:30:28,esp32-01,0,1.59,0,0
2025-12-10T21:30:29,esp32-01,0,1.59,0,4095
2025-12-10T21:30:29,esp32-01,0,1.58,0,0
2025-12-10T21:30:30,esp32-01,0,1.58,0,4095
2025-12-10T21:30:31,esp32-01,0,1.59,0,0
2025-12-10T21:30:31,esp32-01,0,1.59,0,4095
2025-12-10T21:30:33,esp32-01,0,1.59,0,0
2025-12-10T21:30:33,esp32-01,0,1.59,0,4095
2025-12-10T21:30:35,esp32-01,0,1.6,0,0
2025-12-10T21:30:36,esp32-01,0,1.6,0,4095
2025-12-10T21:30:37,esp32-01,0,1.58,0,0
2025-12-10T21:30:38,esp32-01,0,1.58,0,4095
2025-12-10T21:30:39,esp32-01,0,1.6,0,0
2025-12-10T21:30:40,esp32-01,0,1.6,0,4095
2025-12-10T21:30:41,esp32-01,0,1.6,0,0
2025-12-10T21:30:42,esp32-01,0,1.6,0,4095
2025-12-10T21:30:43,esp32-01,0,1.58,0,0
2025-12-10T21:30:44,esp32-01,0,1.58,0,4095
2025-12-10T21:30:46,esp32-01,0,1.6,0,0
2025-12-10T21:30:46,esp32-01,0,1.6,0,4095
2025-12-10T21:30:48,esp32-01,0,1.58,0,0
2025-12-10T21:30:48,esp32-01,0,1.58,0,4095
2025-12-10T21:30:50,esp32-01,0,1.58,0,0
2025-12-10T21:30:50,esp32-01,0,1.58,0,4095
2025-12-10T21:30:52,esp32-01,0,1.58,0,0
2025-12-10T21:30:52,esp32-01,0,1.58,0,4095
2025-12-10T21:30:54,esp32-01,0,1.58,0,0
2025-12-10T21:30:54,esp32-01,0,1.58,0,4095
2025-12-10T21:30:56,esp32-01,0,1.56,0,0
2025-12-10T21:30:57,esp32-01,0,1.56,0,4095
2025-12-10T21:30:58,esp32-01,0,1.56,0,0
2025-12-10T21:30:59,esp32-01,0,1.56,0,4095
2025-12-10T21:31:00,esp32-01,0,1.59,0,0
2025-12-10T21:31:01,esp32-01,0,1.59,0,4095
2025-12-10T21:31:02,esp32-01,0,1.56,0,0
2025-12-10T21:31:03,esp32-01,0,1.56,0,4095
2025-12-10T21:31:04,esp32-01,0,1.59,0,0
2025-12-10T21:31:05,esp32-01,0,1.59,0,4095
2025-12-10T21:31:07,esp32-01,0,1.59,0,0
2025-12-10T21:31:07,esp32-01,0,1.59,0,4095
2025-12-10T21:31:09,esp32-01,0,1.6,0,0
2025-12-10T21:31:09,esp32-01,0,1.6,0,4095
2025-12-10T21:31:11,esp32-01,0,1.59,0,0
2025-12-10T21:31:11,esp32-01,0,1.59,0,4095
2025-12-10T21:31:13,esp32-01,0,1.58,0,0
2025-12-10T21:31:13,esp32-01,0,1.58,0,4095
2025-12-10T21:31:15,esp32-01,0,1.58,0,0
2025-12-10T21:31:15,esp32-01,0,1.58,0,4095
2025-12-10T21:31:17,esp32-01,0,1.58,0,0
2025-12-10T21:31:18,esp32-01,0,1.58,0,4095
2025-12-10T21:31:19,esp32-01,0,1.59,0,0
2025-12-10T21:31:20,esp32-01,0,1.59,0,4095
2025-12-10T21:31:21,esp32-01,0,1.59,0,0
2025-12-10T21:31:22,esp32-01,0,1.59,0,4095
2025-12-10T21:31:23,esp32-01,0,1.6,0,0
2025-12-10T21:31:24,esp32-01,0,1.6,0,4095
2025-12-10T21:31:25,esp32-01,0,1.59,0,0
2025-12-10T21:31:26,esp32-01,0,1.59,0,4095
2025-12-10T21:31:28,esp32-01,0,1.58,0,0
2025-12-10T21:31:28,esp32-01,0,1.58,0,4095
2025-12-10T21:31:30,esp32-01,0,1.59,0,0
2025-12-10T21:31:30,esp32-01,0,1.59,0,4095
2025-12-10T21:31:32,esp32-01,0,1.58,0,0
2025-12-10T21:31:32,esp32-01,0,1.58,0,4095
2025-12-10T21:31:34,esp32-01,0,1.59,0,0
2025-12-10T21:31:34,esp32-01,0,1.59,0,4095
2025-12-10T21:31:36,esp32-01,0,1.56,0,0
2025-12-10T21:31:36,esp32-01,0,1.56,0,4095
2025-12-10T21:31:38,esp32-01,0,1.6,0,0
2025-12-10T21:31:39,esp32-01,0,1.6,0,4095
2025-12-10T21:31:40,esp32-01,0,1.58,0,0
2025-12-10T21:31:41,esp32-01,0,1.58,0,4095
2025-12-10T21:31:42,esp32-01,0,1.59,0,0
2025-12-10T21:31:43,esp32-01,0,1.59,0,4095
2025-12-10T21:31:44,esp32-01,0,1.6,0,0
2025-12-10T21:31:45,esp32-01,0,1.6,0,4095
2025-12-10T21:31:46,esp32-01,0,1.56,0,0
2025-12-10T21:31:47,esp32-01,0,1.56,0,4095
2025-12-10T21:31:49,esp32-01,0,1.59,0,0
2025-12-10T21:31:49,esp32-01,0,1.59,0,4095
2025-12-10T21:31:51,esp32-01,0,1.58,0,0
2025-12-10T21:31:51,esp32-01,0,1.58,0,4095
2025-12-10T21:31:53,esp32-01,0,1.59,0,0
2025-12-10T21:31:53,esp32-01,0,1.59,0,4095
2025-12-10T21:31:55,esp32-01,0,1.56,0,0
2025-12-10T21:31:55,esp32-01,0,1.56,0,4095
2025-12-10T21:31:57,esp32-01,0,1.59,0,0
2025-12-10T21:31:57,esp32-01,0,1.59,0,4095
2025-12-10T21:31:59,esp32-01,0,1.55,0,0
2025-12-10T21:32:00,esp32-01,0,1.55,0,4095
2025-12-10T21:32:01,esp32-01,0,1.59,0,0
2025-12-10T21:32:02,esp32-01,0,1.59,0,4095
2025-12-10T21:32:03,esp32-01,0,1.59,0,0
2025-12-10T21:32:04,esp32-01,0,1.59,0,4095
2025-12-10T21:32:05,esp32-01,0,1.58,0,0
2025-12-10T21:32:06,esp32-01,0,1.58,0,4095
2025-12-10T21:32:07,esp32-01,0,1.56,0,0
2025-12-10T21:32:08,esp32-01,0,1.56,0,4095
2025-12-10T21:32:10,esp32-01,0,1.56,0,0
2025-12-10T21:32:10,esp32-01,0,1.56,0,4095
2025-12-10T21:32:12,esp32-01,0,1.6,0,0
2025-12-10T21:32:12,esp32-01,0,1.6,0,4095
2025-12-10T21:32:14,esp32-01,0,1.59,0,0
2025-12-10T21:32:14,esp32-01,0,1.59,0,4095
2025-12-10T21:32:16,esp32-01,0,1.62,0,0
2025-12-10T21:32:16,esp32-01,0,1.62,0,4095
2025-12-10T21:32:18,esp32-01,0,1.59,0,0
2025-12-10T21:32:18,esp32-01,0,1.59,0,4095
2025-12-10T21:32:20,esp32-01,0,1.59,0,0
2025-12-10T21:32:21,esp32-01,0,1.59,0,4095
2025-12-10T21:32:22,esp32-01,0,1.58,0,0
2025-12-10T21:32:23,esp32-01,0,1.58,0,4095
2025-12-10T21:32:24,esp32-01,0,1.58,0,0
2025-12-10T21:32:25,esp32-01,0,1.58,0,4095
2025-12-10T21:32:26,esp32-01,0,1.58,0,0
2025-12-10T21:32:27,esp32-01,0,1.58,0,4095
2025-12-10T21:32:28,esp32-01,0,1.58,0,0
2025-12-10T21:32:29,esp32-01,0,1.58,0,4095
2025-12-10T21:32:31,esp32-01,0,1.59,0,0
2025-12-10T21:32:31,esp32-01,0,1.59,0,4095
2025-12-10T21:32:33,esp32-01,0,1.56,0,0
2025-12-10T21:32:33,esp32-01,0,1.56,0,4095
2025-12-10T21:32:35,esp32-01,0,1.59,0,0
2025-12-10T21:32:35,esp32-01,0,1.59,0,4095
2025-12-10T21:32:37,esp32-01,0,1.58,0,0
2025-12-10T21:32:37,esp32-01,0,1.58,0,4095
2025-12-10T21:32:39,esp32-01,0,1.59,0,0
2025-12-10T21:32:39,esp32-01,0,1.59,0,4095
2025-12-10T21:32:41,esp32-01,0,1.56,0,0
2025-12-10T21:32:42,esp32-01,0,1.56,0,4095
2025-12-10T21:32:43,esp32-01,0,1.58,0,0
2025-12-10T21:32:44,esp32-01,0,1.58,0,4095
2025-12-10T21:32:45,esp32-01,0,1.58,0,0
2025-12-10T21:32:46,esp32-01,0,1.58,0,4095
2025-12-10T21:32:47,esp32-01,0,1.55,0,0
2025-12-10T21:32:48,esp32-01,0,1.55,0,4095
2025-12-10T21:32:49,esp32-01,0,1.59,0,0
2025-12-10T21:32:50,esp32-01,0,1.59,0,4095
2025-12-10T21:32:52,esp32-01,1.47,1.58,2.31,0
2025-12-10T21:32:52,esp32-01,1.47,1.58,2.31,4095
2025-12-10T21:32:54,esp32-01,0,1.58,0,0
2025-12-10T21:32:54,esp32-01,0,1.58,0,4095
2025-12-10T21:32:56,esp32-01,1.13,1.58,1.78,0
2025-12-10T21:32:56,esp32-01,1.13,1.58,1.78,4095
2025-12-10T21:32:58,esp32-01,3.13,1.58,4.93,0
2025-12-10T21:32:58,esp32-01,3.13,1.58,4.93,4095
2025-12-10T21:33:00,esp32-01,0,1.58,0,0
2025-12-10T21:33:00,esp32-01,0,1.58,0,4095
2025-12-10T21:33:02,esp32-01,0,1.56,0,0
2025-12-10T21:33:03,esp32-01,0,1.56,0,4095
2025-12-10T21:33:04,esp32-01,0,1.58,0,0
2025-12-10T21:33:05,esp32-01,0,1.58,0,4095
2025-12-10T21:33:06,esp32-01,0,1.59,0,0
2025-12-10T21:33:07,esp32-01,0,1.59,0,4095
2025-12-10T21:33:08,esp32-01,0,1.59,0,0
2025-12-10T21:33:09,esp32-01,0,1.59,0,4095
2025-12-10T21:33:10,esp32-01,0,1.59,0,0
2025-12-10T21:33:11,esp32-01,0,1.59,0,4095
2025-12-10T21:33:13,esp32-01,0,1.55,0,0
2025-12-10T21:33:13,esp32-01,0,1.55,0,4095
2025-12-10T21:33:15,esp32-01,0,1.55,0,0
2025-12-10T21:33:15,esp32-01,0,1.55,0,4095
2025-12-10T21:33:17,esp32-01,0,1.56,0,0
2025-12-10T21:33:17,esp32-01,0,1.56,0,4095
2025-12-10T21:33:19,esp32-01,0,1.58,0,0
2025-12-10T21:33:19,esp32-01,0,1.58,0,4095
2025-12-10T21:33:21,esp32-01,0,1.55,0,0
2025-12-10T21:33:21,esp32-01,0,1.55,0,4095
2025-12-10T21:33:23,esp32-01,0,1.55,0,0
2025-12-10T21:33:24,esp32-01,0,1.55,0,4095
2025-12-10T21:33:25,esp32-01,0,1.56,0,0
2025-12-10T21:33:26,esp32-01,0,1.56,0,4095
2025-12-10T21:33:27,esp32-01,0,1.55,0,0
2025-12-10T21:33:28,esp32-01,0,1.55,0,4095
2025-12-10T21:33:29,esp32-01,0,1.56,0,0
2025-12-10T21:33:30,esp32-01,0,1.56,0,4095
2025-12-10T21:33:31,esp32-01,0,1.55,0,0
2025-12-10T21:33:32,esp32-01,0,1.55,0,4095
2025-12-10T21:33:34,esp32-01,0,1.55,0,0
2025-12-10T21:33:34,esp32-01,0,1.55,0,4095
2025-12-10T21:33:36,esp32-01,0,1.58,0,0
2025-12-10T21:33:36,esp32-01,0,1.58,0,4095
2025-12-10T21:33:38,esp32-01,0,1.58,0,0
2025-12-10T21:33:38,esp32-01,0,1.58,0,4095
2025-12-10T21:33:40,esp32-01,0,1.56,0,0
2025-12-10T21:33:40,esp32-01,0,1.56,0,4095
2025-12-10T21:33:42,esp32-01,0,1.58,0,0
2025-12-10T21:33:43,esp32-01,0,1.58,0,4095
2025-12-10T21:33:44,esp32-01,0,1.56,0,0
2025-12-10T21:33:45,esp32-01,0,1.56,0,4095
2025-12-10T21:37:38,esp32-01,0,1.59,0,4095
2025-12-10T21:37:38,esp32-01,0,1.59,0,0
2025-12-10T21:37:39,esp32-01,0,1.59,0,4095
2025-12-10T21:37:40,esp32-01,0,1.58,0,0
2025-12-10T21:37:40,esp32-01,0,1.58,0,4095
2025-12-10T21:37:41,esp32-01,0,1.6,0,0
2025-12-10T21:37:41,esp32-01,0,1.6,0,4095
2025-12-10T21:37:42,esp32-01,0,1.58,0,0
2025-12-10T21:37:42,esp32-01,0,1.58,0,4095
2025-12-10T21:37:43,esp32-01,0,1.62,0,0
2025-12-10T21:37:43,esp32-01,0,1.62,0,4095
2025-12-10T21:37:44,esp32-01,0,1.62,0,0
2025-12-10T21:37:44,esp32-01,0,1.62,0,4095
2025-12-10T21:37:45,esp32-01,0,1.58,0,0
2025-12-10T21:37:45,esp32-01,0,1.58,0,4095
